userId,movieId,tag,timestamp
563,100,writers,1307478395
564,47,twist ending,1265350159
564,32,brad pitt,1505669311
564,32,mindfuck,1505669317
565,70,George Clooney,1505659600
565,70,Salma Hayek,1505659598
565,70,so bad it's good,1505659634
566,114,Leonardo DiCaprio,1507414709
566,283,Ben Stiller,1505735581
566,237,apocalypse,1489682043
567,237,asteroid,1489682114
567,237,astronomy,1489682067
567,237,catastrophe,1489682071
568,237,disaster,1489682069
568,237,natural disaster,1489682066
568,237,sci-fi,1489682103
569,237,science,1489682119
569,237,space,1489682116
569,277,apocalypse,1489684109
570,277,big budget,1489684138
570,277,disaster,1489684121
570,277,end of the world,1489684113
571,277,natural disaster,1489684134
571,277,sci-fi,1489684118
571,277,space,1489684111
572,277,space program,1489684116
572,17,british,1341136162
572,29,weird,1368479516
573,32,great ending,1368479618
573,32,original,1368479047
573,47,great ending,1368479618
574,50,great acting,1368479548
574,50,storytelling,1368479128
574,70,cult classic,1368479572
575,103,mentor,1368479085
575,115,action,1368479472
575,136,cerebral,1368479712
576,136,dark,1480462946
576,136,dark fantasy,1480462915
576,136,dystopia,1480462898
577,136,existentialism,1480462932
577,136,film noir,1480462921
577,136,philosophy,1480462935
578,136,Post apocalyptic,1480462911
578,136,sci-fi,1480462944
578,136,surreal,1480462901
579,125,black comedy,1421017713
579,125,coen brothers,1421017705
579,125,comedy,1421017728
580,125,dark comedy,1421017707
580,125,drugs,1421017752
580,125,great dialogue,1421017746
581,125,great soundtrack,1421017744
581,125,Jeff Bridges,1421017720
581,125,John Goodman,1421017734
582,125,Philip Seymour Hoffman,1421017723
582,125,satirical,1421017717
582,125,Steve Buscemi,1421017737
583,245,drugs,1421017676
583,245,Johnny Depp,1421017649
583,245,satirical,1421017656
584,245,social commentary,1421017669
584,6,Al Pacino,1480926940
584,6,Mary Kircher,1480931273
585,6,Natalie Portman,1480931254
585,6,Robert De Niro,1480926941
585,6,Val Kilmer,1480926945
586,6,Viviane Vives,1480931261
586,17,Alan Rickman,1520227507
586,17,Emma Thompson,1520227511
587,17,Kate Winslet,1520227509
587,25,Elisabeth Shue,1480972881
587,25,Emily Procter,1480972906
588,25,Julian Sands,1480972894
588,25,Kim Adams,1480972899
588,25,Mariska Hargitay,1480972931
589,25,melancholic,1480972859
589,25,Nicolas Cage,1480972877
589,25,Nudity (Topless),1480972858
590,25,Valeria Golino,1480972915
590,32,brad pitt,1480904267
590,32,bruce willis,1480904262
591,32,Christopher Plummer,1480904283
591,32,Madeleine Stowe,1480904297
591,32,post-apocalyptic,1480904261
592,32,sci-fi,1480904264
592,32,Terry Gilliam,1480904270
592,47,brad pitt,1480984673
593,47,disturbing,1480984688
593,47,Gwyneth Paltrow,1480984679
593,47,Kevin Spacey,1480984669
594,47,morgan freeman,1480984670
594,47,serial killer,1480984686
594,47,twist ending,1480984691
595,50,Benicio Del Toro,1481060881
595,50,Christine Estabrook,1481060930
595,50,Kevin Spacey,1481060895
596,50,mindfuck,1481060897
596,50,Pete Postlethwaite,1481060916
596,50,Suzy Amis,1481060920
597,50,twist ending,1481060886
597,70,Juliette Lewis,1518130898
597,70,Quentin Tarantino,1518130788
598,89,blackmail,1480979426
598,89,Christopher Walken,1480979394
598,89,Courtney Chase,1480979404
599,89,Gloria Reuben,1480979412
599,89,Johnny Depp,1480979391
599,89,kidnapping,1480979428
600,89,Marsha Mason,1480979417
600,89,Roma Maffia,1480979407
600,114,Kate Winslet,1518153126
601,176,Denise Richards,1481609423
601,176,Kevin Bacon,1481609403
601,176,Matt Dillon,1481609405
602,176,Neve Campbell,1481609408
602,176,Nudity (Topless),1481609440
602,176,Theresa Russell,1481609419
603,176,twist ending,1481609400
603,245,Benicio Del Toro,1511575556
603,245,hunter s. thompson,1511575528
604,245,Johnny Depp,1511575530
604,245,Terry Gilliam,1511575533
604,274,Ann-Louise Lambert,1477282779
605,274,Australia,1477282732
605,274,Christine Schuler,1477282798
605,274,dreamlike,1477282728
606,274,eerie,1477282734
606,274,Enigmatic,1477282729
606,274,Helen Morse,1477282760
607,274,Ingrid Mason,1477282806
607,274,Jacki Weaver,1477282765
607,274,Jane Vallis,1477282791
608,274,Janet Murray,1477282813
608,274,Jenny Lovell,1477282809
608,274,Karen Robson,1477282787
609,274,Kirsty Child,1477282783
609,274,Margaret Nelson,1477282801
609,274,Olga Dickie,1477282820
610,274,ominous,1477282737
610,274,Rachel Roberts,1477282757
610,274,understated,1477282740
611,274,Vivean Gray,1477282772
611,285,Clara Bow,1464330227
611,281,atmospheric,1334996317
612,281,black and white,1334996319
612,281,mathematics,1334996313
612,281,notable soundtrack,1334996324
613,284,cheesy,1265886630
613,50,conspiracy,1440103149
613,50,suspense,1440103136
614,50,thriller,1440103134
614,50,twist ending,1440103131
614,25,atmospheric,1528727893
615,25,existential,1528727904
615,50,great acting,1528517691
615,50,mystery,1528517695
616,50,twist ending,1528517688
616,268,animation,1484410187
616,268,Chinese culture,1484410191
617,32,Special,1137860183
617,119,shut up about the book ok?!,1146256964
617,63,Wayans Brothers,1510442969
618,40,hulu,1310860320
618,103,inspirational,1424253116
618,1,toys,1449840522
619,6,heist,1450258289
619,8,Disney,1435145184
619,12,parody,1455996809
620,13,animated,1433273526
620,13,dogs,1433273509
620,13,sled dogs,1433273513
621,13,talking animals,1433273523
621,28,period piece,1466757022
621,39,teenagers,1452684582
622,43,period piece,1453797338
622,54,disney,1435145376
622,54,sports,1435145360
623,72,college,1449839708
623,75,bully,1465953922
623,76,future,1521413792
624,87,chimpanzee,1435282416
624,92,vampire,1456627871
624,101,Disney,1435116559
625,101,inventor,1449826103
625,102,amish,1434033211
625,112,lawyers,1455352393
626,114,period piece,1433995166
626,119,post apocalypse,1466248232
626,124,Disney,1435115024
627,129,ninja,1455669101
627,146,music business,1451766164
627,153,vampires,1456627939
628,154,musical,1435205362
628,154,voodoo,1435205366
628,192,based on a tv show,1449715179
629,192,dinosaur,1449715173
629,192,talking animals,1449715150
629,195,Based on a TV show,1449732051
630,199,angels,1449792794
630,237,asteroid,1450510454
630,256,teenagers,1452684638
631,272,talking animals,1433272759
631,277,asteroid,1450510483
631,277,space station,1436132568
632,280,living toys,1433185089
632,284,alien invasion,1455147620
632,32,R,1352759190
633,32,rated-R,1352759190
633,47,horror,1352759674
633,47,R,1352759661
634,47,rated-R,1352759661
634,47,thriller,1352759667
634,47,violent,1352759664
635,50,R,1352759256
635,50,rated-R,1352759256
635,6,Al Pacino,1285760191
636,6,Michael Mann,1285760184
636,6,Robert De Niro,1285760192
636,1,adventure,1330111375
637,1,children,1330111320
637,1,classic,1330111356
637,1,computer animation,1330111311
638,1,Disney,1330111309
638,1,funny,1330111314
638,1,Pixar,1330111306
639,1,Tim Allen,1330111347
639,1,Tom Hanks,1330111307
639,25,atmospheric,1333707323
640,25,based on a book,1333707292
640,25,dark,1333707318
640,25,Elisabeth Shue,1333707340
641,25,Nicolas Cage,1333707310
641,32,Bruce Willis,1337315682
641,32,post-apocalyptic,1337315684
642,32,time travel,1337315689
642,32,twist ending,1337315687
642,44,fight scenes,1368360980
643,161,Comedy,1330111836
643,161,feel-good,1330111853
643,161,funny,1330111849
644,161,Helen Hunt,1330111839
644,161,Jack Nicholson,1330111834
644,161,obsessive compulsive disorder,1330111843
645,161,Romance,1330111862
645,195,science fiction,1368360956
645,237,apocalypse,1333707785
646,237,Morgan Freeman,1333707773
646,237,sci-fi,1333707804
646,243,Godzilla,1337192830
647,243,Jean Reno,1337192808
647,243,Matthew Broderick,1337192812
647,243,Roland Emmerich,1337192787
648,277,apocalypse,1333707854
648,277,Bruce Willis,1333707828
648,277,sci-fi,1333707857
649,21,Gene Hackman,1354717490
649,21,satire:Hollywood insiders,1354717473
649,21,silly,1354717471
650,32,atmospheric,1354655839
650,32,Brad Pitt,1354655813
650,32,imagination,1354655843
651,32,imdb top 250,1354655820
651,32,psychology,1354655828
651,47,Brad Pitt,1354715935
652,47,disturbing,1354715956
652,47,Kevin Spacey,1354715943
652,47,Morgan Freeman,1354715941
653,47,psychology,1354715946
653,47,twist ending,1354715951
653,103,friends,1354717852
654,103,Great Screenplays,1354717837
654,103,psychology,1354717840
654,103,simplistic,1354717865
655,122,meandering,1354717425
655,122,pointless,1354717425
655,122,Quentin Tarantino,1354717390
656,122,quirky,1354717401
656,122,Robert De Niro,1354717435
656,122,violence,1354717425
657,125,bowling,1354717215
657,125,dark comedy,1354717220
657,125,quirky,1354717226
658,125,satirical,1354717228
658,136,atmospheric,1354655776
658,136,dark,1354655790
659,136,sci-fi,1354655780
659,136,thought-provoking,1354655769
659,237,natural disaster,1355158386
660,237,science,1355158389
660,237,thought-provoking,1355158411
660,277,americans save the world,1355158473
661,277,bad science,1355158473
661,277,Billy Bob Thornton,1355158426
661,277,stylized,1355158433
662,281,atmospheric,1354726432
662,281,black and white,1354726429
662,281,disturbing,1354726462
663,281,existentialism,1354726434
663,281,great soundtrack,1354726440
663,281,low budget,1354726439
664,281,mathematics,1354726436
664,281,psychology,1354726455
664,281,tense,1354726446
665,7,as good maybe better than original,1493594249
665,28,Best adaptation,1493763583
665,156,1980s,1493766123
666,156,Great soundtrack,1493766120
666,4,girl movie,1187039053
666,26,great,1187039070
667,6,great acting,1362833041
667,50,complicated,1362833092
667,50,suspense,1362833100
668,50,twist ending,1362833086
668,161,comedy,1467491327
668,50,Kevin Spacey,1272438310
669,50,organized crime,1272438308
669,50,twist ending,1272438357
669,28,adaptation,1138324466
670,28,Jane Austen,1138324467
670,85,A. S. Byatt,1138324138
670,85,adaptation,1138324138
671,85,Victorian,1138324138
671,76,horror,1413401106
671,76,post apocalyptic,1413401170
672,237,apocalypse,1450719932
672,237,astronomy,1450719936
672,237,catastrophe,1450719938
673,237,disaster,1450719940
673,237,natural disaster,1450719933
673,237,science,1450719942
674,277,apocalypse,1413311914
674,277,Bruce Willis,1413312584
674,277,end of the world,1413311916
675,277,space,1413311912
675,283,Ben Stiller,1437778642
675,283,Cameron Diaz,1437778645
676,283,comedy,1413227935
676,283,crude humor,1413227938
676,283,fun,1437778647
677,283,goofy,1437778649
677,283,hilarious,1437778651
677,283,raunchy,1437778653
678,283,sexual,1413318886
678,18,Bruce Willis,1432634143
678,18,Comedy,1432634151
679,18,multiple storylines,1432634134
679,18,tarantino,1432634153
679,115,7,1435804681
680,115,action,1435804678
680,115,bond,1435804683
680,135,comedy,1242931270
681,135,satire,1242931288
681,50,Kevin Spacey,1320588364
681,50,twist ending,1320588368
682,16,casino,1386692922
682,16,Martin Scorsese,1386692902
682,16,narrated,1386692928
683,16,Robert De Niro,1386692907
683,16,violent,1386692909
683,122,great soundtrack,1536003365
684,1,animation,1528125608
684,1,Disney,1528125604
684,47,great ending,1530484371
685,47,investigation,1530484362
685,1,animation,1432463448
685,1,children,1432463448
686,1,comedy,1432463448
686,50,fun,1427538766
686,50,good actors,1427538766
687,50,smart writing,1427538766
687,125,black comedy,1498456261
687,125,bowling,1498456271
688,125,classic,1498456304
688,125,coen brothers,1498456256
688,125,comedy,1498456268
689,125,crime,1498456292
689,125,Cult classic,1498456280
689,125,cult film,1498456260
690,125,dark comedy,1498456258
690,125,deadpan,1498456303
690,125,drugs,1498456286
691,125,funny,1498456291
691,125,great dialogue,1498456264
691,125,great soundtrack,1498456283
692,125,Highly quotable,1498456296
692,125,imdb top 250,1498456301
692,125,Jeff Bridges,1498456269
693,125,John Goodman,1498456278
693,125,Julianne Moore,1498456294
693,125,kidnapping,1498456299
694,125,marijuana,1498456281
694,125,Nudity (Full Frontal),1498456288
694,125,off-beat comedy,1498456273
695,125,Philip Seymour Hoffman,1498456275
695,125,quirky,1498456263
695,125,ransom,1498456308
696,125,rug,1498456306
696,125,sarcasm,1498456285
696,125,satirical,1498456266
697,125,Steve Buscemi,1498456276
697,125,violence,1498456297
697,29,whimsical,1439786962
698,122,Tarantino,1140407166
698,96,confrontational,1304197545
698,96,drugs,1304197549
699,96,french,1304197538
699,96,social commentary,1304197535
699,110,bullshit,1224409362
700,1,Pixar,1139612080
700,2,Joe Johnston,1139760498
700,2,Robin Williams,1139760498
701,19,Jim Carrey,1139739834
701,19,Steve Oedekerk,1139739834
701,32,Bruce Willis,1139662510
702,32,Joseph Melito,1139662510
702,32,Terry Gilliam,1139662510
702,34,Chris Noonan,1139662662
703,48,Eric Goldberg,1139560375
703,48,Mike Gabriel,1139560375
703,103,Ben Affleck(written by),1139612349
704,103,Gus Van Sant,1139612349
704,103,Matt Damon(written by),1139612349
704,103,Robin Williams,1139612349
705,114,James Cameron,1139559792
705,115,Pierce Brosnan,1139499248
705,237,Elijah Wood,1139759499
706,237,Mimi Leder,1139759499
706,237,Robert Duvall,1139759499
706,237,T̩a Leoni,1139759499
707,268,Barry Cook,1139674776
707,268,Tony Bancroft,1139674776
708,277,Bruce Willis,1139500386
708,277,Michael Bay,1139500386
708,47,great ending,1449097833
709,47,serial killer,1449097821
709,47,twists & turns,1449097841
709,47,atmospheric,1466338169
710,47,dark,1466338171
710,47,disturbing,1465681393
710,47,philosophical,1465681381
711,47,powerful ending,1465681382
711,47,psychological,1465681387
711,47,psychology,1465681378
712,47,serial killer,1465681374
712,47,twist ending,1465681376
712,47,twists & turns,1466338168
713,47,violent,1466338166
713,22,suspenseful,1370226749
713,25,melancholic,1370226217
714,32,great ending,1370226847
714,32,original,1370226136
714,39,teen movie,1370226709
715,46,women,1370226633
715,50,excellent script,1370226486
715,103,excellent script,1370226486
716,103,mentor,1370226366
716,112,melancholic,1370226217
716,141,supernatural,1370226455
717,57,drama,1187025330
717,50,Kevin Spacey,1439387678
717,50,twist ending,1439387680
718,50,Kevin Spacey,1508555674
718,50,thriller,1508555687
718,103,drama,1508557318
719,103,emotional,1508557327
719,103,excellent script,1508557302
719,103,feel-good,1508557303
720,103,genius,1508557300
720,103,great acting,1508557308
720,103,Great Screenplays,1508557310
721,103,heartwarming,1508557314
721,103,inspirational,1508557295
722,103,intellectual,1508557293
722,103,intelligent,1508557305
722,103,Matt Damon,1508557289
723,103,mentor,1508557296
723,103,psychology,1508557291
723,103,Robin Williams,1508557286
724,103,thoughtful,1508557306
724,103,unlikely friendships,1508557325
724,125,black comedy,1508551086
725,125,coen brothers,1508551083
725,125,dark comedy,1508551081
725,125,great dialogue,1508551089
726,125,Highly quotable,1508551114
726,125,off-beat comedy,1508551097
726,125,Philip Seymour Hoffman,1508551100
727,156,Drew Barrymore,1508570569
727,114,drama,1323399853
727,114,love story,1323399856
728,114,romance,1323399859
728,114,survival,1323399860
728,32,bruce willis,1460837927
729,32,complicated,1460837917
729,32,dark,1460837938
730,32,dystopia,1460837896
730,32,dystopia,1306470662
730,32,post-apocalyptic,1306470660
731,47,atmospheric,1307153235
731,47,Brad Pitt,1307153252
731,47,disturbing,1307153256
732,47,Kevin Spacey,1307153246
732,47,mystery,1307153241
732,47,powerful ending,1307153230
733,47,psychological,1307153243
733,47,serial killer,1307153238
733,25,alcoholism,1294862057
734,17,adapted from:book,1370960976
734,17,based on a book,1370960978
734,17,romance,1370961003
735,17,romantic,1370961005
735,17,Shakespeare,1370961011
735,103,Ben Affleck,1447462601
736,103,boston,1447462633
736,103,college,1447462635
736,103,excellent script,1447462615
737,103,feel-good,1447462594
737,103,genius,1447462610
737,103,great acting,1447462647
738,103,Great Screenplays,1447462625
738,103,heartwarming,1447462645
738,103,imdb top 250,1447462655
739,103,inspirational,1447462593
739,103,intellectual,1447462622
740,103,intelligent,1447462621
740,103,math,1447462636
740,103,mathematics,1447462608
741,103,Matt Damon,1447462605
741,103,mentor,1447462627
741,103,psychology,1447462612
742,103,Robin Williams,1447462583
742,103,thoughtful,1447462628
742,103,university,1447462630
743,161,classic,1368106245
743,161,Comedy,1368106248
743,161,Drama,1368106250
744,161,Jack Nicholson,1368106258
744,161,neurosis,1368106261
744,161,obsessive compulsive disorder,1368106265
745,161,Oscar (Best Actor),1368106271
745,161,Oscar (Best Actress),1368106273
745,161,Oscar Winner,1368106275
746,161,psychological,1368106277
746,161,psychology,1368106282
746,161,relationships,1368106286
747,234,adapted from:book,1367084276
747,234,author:Victor Hugo,1367084282
747,234,based on a book,1367084287
748,234,classic,1367084301
748,234,Liam Neeson,1367084304
749,234,Uma Thurman,1367084312
749,234,Victor Hugo,1367084343
749,25,Oscar (Best Actor),1141000969
750,36,Oscar (Best Actress),1140893894
750,42,bank robbery,1143903818
750,50,Oscar (Best Supporting Actor),1141705554
751,52,Oscar (Best Supporting Actress),1141599812
751,103,Oscar (Best Supporting Actor),1141705601
751,114,Oscar (Best Cinematography),1142790242
752,114,Oscar (Best Directing),1140888846
752,114,Oscar (Best Picture),1140746577
752,125,bowling,1148744115
753,161,Oscar (Best Actor),1141001011
753,161,Oscar (Best Actress),1140893939
753,285,Oscar (Best Picture),1140885478
754,6,realistic action,1526238124
754,50,conspiracy,1526237019
754,50,Dark,1526237029
755,50,mindfuck,1526237014
755,19,hilarious,1465604755
755,19,simple,1465604741
756,19,very funny,1465604747
756,103,courageous,1465596350
756,103,credible,1465596324
757,103,friendship relations,1465596330
757,103,frienship,1465596342
758,103,love,1465596334
758,103,magnificent,1465596317
758,120,challange,1465605282
759,120,fantastic,1465605286
759,120,human,1465605264
759,120,kind,1465605266
760,120,lessons learn,1465605279
760,120,strong characters,1465605272
760,29,atmospheric,1281216523
761,29,beautiful,1281216518
761,29,dark fantasy,1281216528
761,29,dystopia,1281216527
762,29,steampunk,1281216532
762,277,excellent soundscore,1218110713
762,273,comedy romance,1395914722
763,32,Bad acting,1297410764
763,32,Orange Ponytail,1297410785
763,32,Stupid,1297410768
764,103,matt damon,1207860855
764,277,liv tyler,1207861586
764,17,18th century,1468146102
765,17,classic,1468146111
765,17,emotional,1468146095
765,1,Disney,1258392688
766,1,Pixar,1258392688
766,10,7,1258385357
767,10,James Bond,1258385360
767,47,horror,1257912175
767,47,police,1257912171
768,114,disaster,1257911554
768,114,love story,1257911540
768,114,Nudity (Topless - Notable),1257911510
769,114,Nudity (Topless),1257911515
769,114,Oscar (Best Directing),1257911524
769,114,Oscar (Best Picture),1257911528
770,114,sentimental,1257911497
770,224,Nudity (Full Frontal),1259087296
770,224,Nudity (Rear),1259087298
771,103,inspirational,1487791780
771,103,intelligent,1518365380
771,103,psychology,1518365373
772,114,atmospheric,1487344045
772,114,historical,1487344037
772,114,love,1518367273
773,114,seafaring,1518367281
773,63,Wayans Brothers,1245169817
773,125,Coen Brothers,1245169767
774,125,dark comedy,1245169771
774,125,drugs,1245169769
775,1,Pixar,1340593693
775,47,great ending,1368263548
775,103,mentor,1368256633
776,115,action,1368257105
776,237,astronomy,1137174030
776,237,catastrophy,1137174030
777,237,comet,1137174030
777,237,disaster,1137174030
777,237,threat,1137174030
778,103,great acting,1536872917
778,103,heartwarming,1536872929
778,103,inspirational,1536872920
779,125,dark comedy,1298334443
779,1,family,1461947270
779,1,friendship,1461947273
780,1,pixar,1461947267
780,50,great acting,1461946559
780,50,mystery,1461946557
781,50,suspense,1461946563
781,50,twist ending,1461946553
781,50,violence,1461946567
782,114,bittersweet,1461947914
782,114,romance,1461947903
782,17,Jane Austen,1140709713
783,28,Jane Austen,1140709730
783,39,Jane Austen,1140709804
783,49,Gay,1140810682
784,49,Religion,1140709633
784,72,Coming-of-Age,1141081548
784,86,History,1140707669
785,114,History,1140709208
785,199,Death,1144957308
786,244,Politics,1144806003
786,6,Al Pacino,1377859765
786,6,atmospheric,1377859791
787,6,crime,1377859776
787,6,great acting,1377859774
787,6,philosophy,1377859797
788,6,professionals,1377859821
788,6,Robert De Niro,1377859769
788,6,suspense,1377859779
789,6,tense,1377859781
789,32,adventure,1391726496
789,32,dystopia,1391726500
790,32,genetics,1391726503
790,32,time travel,1391726513
790,35,bisexual,1373647815
791,35,character driven,1373647784
791,35,Character study,1373647784
791,35,homosexuality,1373647815
792,35,intense,1373647825
792,35,polyamory,1373647754
792,35,sad,1373647825
793,50,complicated,1373919250
793,50,ensemble cast,1373919193
793,50,Gabriel Byrne,1373919225
794,50,heist,1373919195
794,50,Kevin Spacey,1373919207
795,50,organized crime,1373919204
795,122,CRIME GONE AWRY,1389029780
795,122,dark comedy,1389029777
796,122,great acting,1389029783
796,122,great soundtrack,1389029774
796,122,Quentin Tarantino,1389029767
797,122,Tarantino,1389029769
797,125,Coen Brothers,1373549150
797,125,cult film,1373549154
798,199,tear jerker,1368099353
798,281,bad go moves,1335042738
798,281,go game,1335042726
799,281,mental illness,1335042677
799,112,Incest,1340614467
799,112,wintry,1340614480
800,47,great ending,1368645949
800,50,great acting,1368645839
800,103,mentor,1368645408
801,115,action,1368645719
801,21,John Travolta,1225258794
801,135,Albanians,1234916075
802,50,funny,1325938179
802,50,Kevin Spacey,1325938157
802,50,suspense,1325938196
803,50,thriller,1325938200
803,50,twist ending,1325938331
804,82,feminism,1327420444
804,82,intellectual,1327420451
804,82,lesbian,1327420461
805,82,mathematics,1327420485
805,82,Nudity (Full Frontal),1327420478
805,82,strong woman,1327420504
806,93,humorous,1356628028
806,93,Natalie Portman,1356628009
806,93,violence,1356628054
807,114,action,1326061887
807,114,based on a true story,1326061891
807,114,disaster,1326061897
808,114,Kate Winslet,1326061934
808,114,Leonardo DiCaprio,1326061903
808,114,love story,1326061905
809,114,romance,1326061908
809,119,Nudity (Topless),1327260816
809,119,Post apocalyptic,1327260850
810,156,comedy,1323078984
810,156,Drew Barrymore,1323078960
810,156,funny,1323078979
811,156,homosexuality,1323079019
811,180,campaign manager,1354659565
811,180,courtroom,1354659570
812,180,disillusionment,1354659577
812,180,Emma Thompson,1354659581
812,180,EXTRAMARITAL AFFAIRS,1354659587
813,180,politics,1354659602
813,180,propaganda,1354659617
813,180,scandal,1354659610
814,180,suicide,1354659607
814,187,Madeleine Stowe,1355869359
814,187,romance,1355869386
815,187,Slow,1355869334
815,261,brother sister relationship,1326442974
815,261,competition,1326442979
816,261,disappointing,1326443039
816,261,overrated,1326443031
816,261,slow,1326443017
817,50,Kevin Spacey,1432036780
817,50,twist ending,1432036764
817,19,Jim Carrey,1150906344
818,19,Not my kind of comedy,1150906334
818,114,Leonardo DiCaprio,1332029430
818,157,psychological,1471212254
819,103,intellectual,1476041815
819,103,intelligent,1476041843
819,103,mentor,1476041854
820,50,Benicio Del Toro,1475201703
820,50,clever,1475201701
820,50,Dark,1475201712
821,50,funny,1475201699
821,50,Kevin Spacey,1475201686
821,50,mindfuck,1475201707
822,50,nonlinear storyline,1475201724
822,50,suspense,1475201695
822,50,twist ending,1475201692
823,50,twists & turns,1475201731
823,50,violence,1475201715
823,122,excellent characters,1187462070
824,135,frightfully accurate political commentary,1187462119
824,125,coen brothers,1177497255
824,125,Cult classic,1177497223
825,32,complicated,1329247798
825,32,dystopia,1329247791
825,32,mental illness,1329247801
826,32,psychology,1329247790
826,32,sci-fi,1329247809
826,32,time travel,1329247807
827,32,twist ending,1329247788
827,47,Brad Pitt,1329144649
827,47,dark,1329144626
828,47,disturbing,1329144625
828,47,imdb top 250,1329144661
828,47,investigation,1329144640
829,47,Kevin Spacey,1329144644
829,47,Morgan Freeman,1329144645
829,47,philosophical,1329144631
830,47,powerful ending,1329144605
830,47,psychology,1329144607
830,47,religion,1329144610
831,47,serial killer,1329144609
831,268,disney,1187235599
831,154,music,1537022585
832,154,musicians,1537022586
832,154,sequel,1537022589
832,141,Denzel Washington,1311811543
833,141,John Goodman,1311811546
833,198,con artists,1311810904
833,198,CONS AND SCAMS,1311810927
834,198,Steve Martin,1311810919
834,122,CRIME GONE AWRY,1186722751
834,277,space,1242296801
835,39,teen movie,1368110179
835,1,Watched,1417736680
835,268,Watched,1417736146
836,32,mindfuck,1161875265
836,39,very funny!,1166175688
836,65,stupid,1162905508
837,81,23-05-07,1179994006
837,86,educational,1162904450
837,88,not bad.,1162905321
838,89,suspense,1162906674
838,89,synchronic,1162906674
839,114,overrated,1161875522
839,119,boring,1162908805
839,197,don't remember,1162906518
840,197,not impressive,1162906518
840,32,brad pitt,1171203351
840,47,brad pitt,1171203392
841,47,seen more than once,1171203386
841,284,so bad it's funny,1245616557
841,277,americans save the world,1507526546
842,277,apocalypse,1507526538
842,277,Ben Affleck,1507526548
842,277,big budget,1507526566
843,277,Bruce Willis,1507526540
843,277,disaster,1507526555
843,277,humorous,1507526542
844,277,sci-fi,1507526551
844,277,space,1507526571
844,50,great ending,1432667987
845,50,Kevin Spacey,1432667980
845,103,genius,1298189490
845,103,Great Screenplays,1298189505
846,103,inspirational,1298189497
846,103,Robin Williams,1298189500
846,47,Kevin Spacey,1146043830
847,50,Kevin Spacey,1146043854
847,254,deaf,1526208167
847,254,love,1526208172
848,254,lovestory,1526208176
848,254,music,1526208161
848,10,Pierce Brosnan,1270461076
849,58,italian love story,1242673291
849,58,poetry,1242673302
849,200,netflix,1314479573
850,103,Love story,1489520790
850,87,Nice,1427949253
850,70,Tarantino,1196201059
851,70,violence,1196201060
851,81,Recommendz Top Pick,1196687318
851,112,meditative,1196199952
852,112,need to own,1196199947
852,112,Nudity (Full Frontal),1196199949
852,176,Nudity (Topless - Notable),1196202441
853,281,Aronofski,1196201343
853,281,paranoia,1196201339
853,270,conspiracy,1454800558
854,270,FBI,1454800564
854,270,science fiction,1454800561
854,71,comedy,1457994573
855,71,protect the woman,1458001212
855,71,sexuality,1458001193
855,249,Sandra Bullock,1457037351
856,32,post-apocalyptic,1315139915
856,32,time travel,1315139921
856,114,Oscar (Best Picture),1147235623
857,114,romance,1147235623
857,248,history,1147237004
857,285,Oscar (Best Picture),1147236086
858,8,Library System,1291733389
858,10,Bob*ola,1422230026
858,10,MTSKAF,1372721914
859,17,BGAB LRC,1271595935
859,69,BGAB LRC,1271595057
859,69,Bob*ola,1362091848
860,69,Comedy Need to See,1404297036
860,141,BGAB LRC,1271596131
860,141,Bob*ola,1362091537
861,141,movie to see hd,1310255037
861,174,MTSKAF,1371938929
861,245,movie to see,1228442727
862,270,movie to see,1230499591
862,44,awesome soundtrack,1404760698
862,44,faithful to game,1404760716
863,44,fight scenes,1404760693
863,44,fighting,1418239442
863,44,great casting,1404760741
864,44,martial arts,1418239463
864,44,stylized,1418239473
864,50,twist ending,1453070387
865,114,historic disaster,1242928988
865,245,biopic,1244476697
865,245,fragmented,1244477106
866,245,humorous,1244476746
866,245,satirical,1244476737
866,277,apocalypse,1244422650
867,114,atmospheric,1448741574
867,114,romance,1448741583
867,96,paris,1179824831
868,96,still current,1179824814
868,50,complicated,1349944622
868,50,conspiracy,1349944635
869,50,Kevin Spacey,1349944619
869,50,twist ending,1349944625
869,161,Jack Nicholson,1349857487
870,161,psychology,1349857502
870,114,too long,1137966438
870,72,Underrated,1157976496
871,208,Underrated,1157976030
871,125,https://movielens.org/explore?tag=coen%20brothers&sortBy=tagScore,1433890948
871,103,college,1462130749
872,103,excellent script,1462130722
872,103,feel-good,1462130725
872,103,genius,1462130715
873,103,great acting,1462130736
873,103,heartwarming,1462130760
873,103,imdb top 250,1462130753
874,103,inspirational,1462130719
874,103,intellectual,1462130730
874,103,intelligent,1462130727
875,103,math,1462130742
875,103,mathematics,1462130704
875,103,mentor,1462130707
876,103,Oscar (Best Supporting Actor),1462130756
876,103,psychology,1462130710
876,103,thoughtful,1462130733
877,103,university,1462130739
877,32,dystopia,1273440098
877,32,future,1273440101
878,32,Post apocalyptic,1273440107
878,32,post-apocalyptic,1273440109
878,32,psychology,1273440112
879,32,sci-fi,1273440116
879,32,time travel,1273440118
879,32,twist ending,1273440120
880,32,violence,1273440122
880,125,black comedy,1337983188
880,125,comedy,1337983191
881,125,cult film,1337983193
881,125,quirky,1337983197
881,284,after 10 minutes it's unwatchable,1337983685
882,284,Bela Lugosi,1337983699
882,284,campy,1337983712
882,284,cheesy,1337983710
883,284,cult classic,1337983706
